what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1351183660830
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1351183660831
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1351183660831
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1351183660831
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1351183660831
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1351183660832
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1351183660832
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1351183660832
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1351183660832
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1351183660833
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1351183660833
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1351183660834
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1351183660834
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1351183660834
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1351183660834
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1351183660834
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1351183660834
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1351183660834
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1351183660834
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1351183660834
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1351183660834
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1351183660834
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1351183660834
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1351183660835
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1351183660835
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1351183660835
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1351183660835
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1351183660835
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1351183660835
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1351183660835
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1351183660835
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1351183660835
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1351183660835
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1351183660835
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1351183660835
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1351183660836
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1351183660836
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1351183660836
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1351183660836
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1351183660837
started,bundle,com.altera.sbtgui.integration,11.1.0.259,"com.altera.sbtgui.integration",1351183660837
started,bundle,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch",1351183660837
started,bundle,com.altera.sbtgui.project,11.1.0.259,"com.altera.sbtgui.project",1351183660837
started,bundle,com.altera.sbtgui.ui,11.1.0.259,"com.altera.sbtgui.ui",1351183660838
started,bundle,com.altera.systemconsole,11.1.0.259,"com.altera.systemconsole",1351183660838
started,bundle,com.altera.utilities,11.1.0.259,"com.altera.utilities",1351183660838
started,bundle,com.collabnet.subversion.merge,3.0.10,"com.collabnet.subversion.merge",1351183660838
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1351183660838
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1351183660838
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1351183660838
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1351183660838
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1351183660838
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1351183660838
started,bundle,org.tigris.subversion.clientadapter,1.8.3,"org.tigris.subversion.clientadapter",1351183660838
started,bundle,org.tigris.subversion.subclipse.core,1.8.16,"org.tigris.subversion.subclipse.core",1351183660838
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1351183660838
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.1.0,"org.tigris.subversion.subclipse.tools.usage",1351183660838
started,bundle,org.tigris.subversion.subclipse.ui,1.8.15,"org.tigris.subversion.subclipse.ui",1351183660838
os,sysinfo,,,"win32",1351183660842
arch,sysinfo,,,"x86",1351183660842
ws,sysinfo,,,"win32",1351183660842
locale,sysinfo,,,"es_ES",1351183660842
processors,sysinfo,,,"8",1351183660842
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1351183660842
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1351183660842
java.specification.name,sysinfo,,,"Java Platform API Specification",1351183660842
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1351183660842
java.specification.version,sysinfo,,,"1.6",1351183660842
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1351183660842
java.version,sysinfo,,,"1.6.0_23",1351183660842
java.vm.info,sysinfo,,,"mixed mode",1351183660842
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1351183660842
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1351183660842
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1351183660842
java.vm.specification.version,sysinfo,,,"1.0",1351183660842
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1351183660842
java.vm.version,sysinfo,,,"19.0-b09",1351183660842
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351183660858
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351183666281
started,bundle,com.altera.sbtgui.core,11.1.0.259,"com.altera.sbtgui.core",1351183676653
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351183676786
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1351183677271
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1351183677438
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351183679388
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351183728946
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1351183737970
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1351183740201
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1351183773277
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1351183774206
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351183774253
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1351183774527
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1351183774566
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351183774572
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351183776712
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351183787736
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1351183789795
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351183868606
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1351183872998
started,bundle,com.altera.debug.cdi.gdb.plugin,11.1.0.259,"com.altera.debug.cdi.gdb.plugin",1351183884957
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351183890530
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351183902988
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351183904591
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1351183904819
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1351183904820
error,log,,,"A project was not specified in the launch configuration.",1351183904822
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351183904881
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351183906981
error,log,,,"A project was not specified in the launch configuration.",1351183908309
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351183908321
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351183909563
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1351183911225
started,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1351183922588
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351183922597
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351183925193
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351183927517
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1351183935542
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351183935821
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351183983547
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351184000104
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351184004921
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1351184006265
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1351184009930
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351184010205
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351184011380
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1351184024633
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351184025542
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildProject",1351184030434
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351184030706
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351184034764
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1351184038778
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351184039053
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351184046601
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1351184048215
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351184048374
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1351184054682
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1351184056826
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351184057098
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351184066185
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1351184071627
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351184071905
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351184080006
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351184083149
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1351184090182
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351184091162
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351184091203
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1351184094561
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351184094806
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1351184107737
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351184108826
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351184108890
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351184121776
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351184127199
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1351184130315
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351184130587
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351184137818
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351184147974
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1351184172050
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351184172323
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351184179813
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1351184233745
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351184236572
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351184243335
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351184244991
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351184263750
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1351184279153
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351184285475
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351184316218
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1351184316238
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1351184318009
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351184321585
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351184325636
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1351184340126
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1351184344900
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351184361223
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351184365339
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildProject",1351184376971
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351184377244
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351184384061
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1351184388228
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351184388500
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351184395771
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351184400728
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351184405979
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1351184410413
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351184410692
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351184412009
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351184427064
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351184429177
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351184429203
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351184434007
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351184434259
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1351184434577
stopped,bundle,com.altera.debug.cdi.gdb.plugin,11.1.0.259,"com.altera.debug.cdi.gdb.plugin",1351184434578
stopped,bundle,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch",1351184434578
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1351184434579
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1351184434579
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.search",1351184434579
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1351184434579
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1351184434579
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201009141542,"org.eclipse.cdt.gdb.ui",1351184434579
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1351184434579
stopped,bundle,com.altera.sbtgui.ui,11.1.0.259,"com.altera.sbtgui.ui",1351184434579
stopped,bundle,com.altera.sbtgui.project,11.1.0.259,"com.altera.sbtgui.project",1351184434579
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1351184434579
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1351184434585
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.traditional",1351184434585
stopped,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1351184434585
stopped,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1351184434585
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1351184434585
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1351184434585
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1351184434585
stopped,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1351184434585
stopped,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1351184434585
stopped,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1351184434633
stopped,bundle,com.altera.sbtgui.flash.plugin,11.1.0.259,"com.altera.sbtgui.flash.plugin",1351184434633
stopped,bundle,com.altera.sbtgui.gprof,11.1.0.259,"com.altera.sbtgui.gprof",1351184434633
stopped,bundle,com.altera.sbtgui.core,11.1.0.259,"com.altera.sbtgui.core",1351184434633
stopped,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1351184434674
stopped,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1351184434674
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1351184434674
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1351184434675
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1351184434708
stopped,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1351184434708
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1351184434708
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1351184434708
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1351184434708
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1351184434708
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1351184434708
stopped,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1351184434709
stopped,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1351184434754
stopped,bundle,com.collabnet.subversion.merge,3.0.10,"com.collabnet.subversion.merge",1351184434802
stopped,bundle,org.tigris.subversion.subclipse.graph,1.1.1,"org.tigris.subversion.subclipse.graph",1351184434802
