what,kind,bundleId,bundleVersion,description,time
started,bundle,org.tigris.subversion.clientadapter.javahl,1.7.6,"org.tigris.subversion.clientadapter.javahl",1351357386337
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1351357388437
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1351357388727
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1351357389047
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351357411472
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351357412133
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351357448875
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351357450065
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351357458606
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351357462999
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351357470692
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351357965885
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351357973848
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351357987330
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351358014381
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351358014812
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351358030811
executed,command,com.altera.sbtgui.project,11.1.0.259,"com.altera.sbtgui.project.commands.quartus",1351358034812
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351358034992
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351358035692
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351358077190
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351358086221
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351358088312
opened,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1351358090832
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1351358090852
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351358091392
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351358095583
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351358106945
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351358119149
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351358126792
no handler,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1351358181171
no handler,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1351358181391
no handler,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1351358181581
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351358182791
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1351358183671
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1351358183831
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1351358183982
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1351358184152
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1351358184322
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1351358184492
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1351358184662
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1351358184832
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1351358185002
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1351358185182
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1351358185342
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351358189892
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351358191123
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351358200354
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351358204697
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351358212110
no handler,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.redo",1351358238184
no handler,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.redo",1351358238334
no handler,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.redo",1351358238494
no handler,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.redo",1351358238654
no handler,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.redo",1351358238814
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351358240844
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.redo",1351358242065
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.redo",1351358242215
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.redo",1351358242385
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.redo",1351358242555
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.redo",1351358242715
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.redo",1351358242885
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.redo",1351358243065
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.redo",1351358243225
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.redo",1351358243395
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.redo",1351358243555
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.redo",1351358243715
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.redo",1351358243865
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.redo",1351358244025
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.redo",1351358244195
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1351358314446
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351358326448
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351358330861
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351358339944
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351358544889
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351358545639
executed,command,com.altera.sbtgui.project,11.1.0.259,"com.altera.sbtgui.project.commands.quartus",1351358557372
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351358558042
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351358601214
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351358613258
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351358621382
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351362869796
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351362925505
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351363870692
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351363881464
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351363883362
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351364867884
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351365024671
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351365028882
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351365045981
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351365054818
executed,command,com.altera.sbtgui.project,11.1.0.259,"com.altera.sbtgui.project.commands.quartus",1351365100931
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351365101917
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351365141505
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351365153898
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351365161784
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351365187542
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351365195996
executed,command,com.altera.sbtgui.project,11.1.0.259,"com.altera.sbtgui.project.commands.quartus",1351365250164
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351365250949
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351365282942
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351365295594
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351365303589
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351365448887
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351365902474
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351365906946
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351365915113
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351366090679
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1351366570374
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1351366573791
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351366638819
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351366640386
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351366656106
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351366661066
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351366669202
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351366745980
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351366767199
started,bundle,com.altera.sbtgui.flash.plugin,11.1.0.259,"com.altera.sbtgui.flash.plugin",1351366783524
executed,command,com.altera.sbtgui.flash.plugin,11.1.0.259,"com.altera.sbtgui.flash.plugin.commands.flashCommand",1351366783526
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351366783814
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351366792427
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351366793584
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351366797207
executed,command,com.altera.sbtgui.project,11.1.0.259,"com.altera.sbtgui.project.commands.quartus",1351366800316
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351366801096
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351366825153
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351366833536
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351366833631
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351366834694
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351366834903
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351366835413
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351366845186
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351366907287
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351366914828
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351369485743
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351369488032
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351369489565
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351369498700
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351369498718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351369500475
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351369502282
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351369524924
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351369651598
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1351369653680
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.100.I20100509-0800,"org.eclipse.ui.views.properties.tabbed",1351369653734
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351369657911
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351369658042
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351369701857
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1351369739642
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351369739948
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351369752727
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351369760078
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351369762035
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351369764876
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351369765893
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351369768220
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351369776720
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351369777251
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351369781197
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351369798960
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351369799990
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351369821128
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351369822188
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1351369855216
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1351369858266
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351369870673
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351369871771
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351369877011
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351369878459
error,log,,,"The system console model is invalid. Cannot launch.",1351369884874
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351369884894
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351369886371
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351369892490
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351369905563
error,log,,,"The system console model is invalid. Cannot launch.",1351369912164
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351369912183
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351369914611
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1351369918352
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351369920363
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351369921290
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351369922998
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351369924140
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1351369924503
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351369925255
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1351369926742
stopped,bundle,com.altera.debug.cdi.gdb.plugin,11.1.0.259,"com.altera.debug.cdi.gdb.plugin",1351369926742
stopped,bundle,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch",1351369926742
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1351369926743
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1351369926785
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.search",1351369926799
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1351369926799
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1351369926894
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201009141542,"org.eclipse.cdt.gdb.ui",1351369926905
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1351369926905
stopped,bundle,com.altera.sbtgui.ui,11.1.0.259,"com.altera.sbtgui.ui",1351369926930
stopped,bundle,com.altera.sbtgui.project,11.1.0.259,"com.altera.sbtgui.project",1351369926930
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1351369926930
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1351369926930
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.traditional",1351369926965
stopped,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1351369926965
stopped,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1351369926965
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1351369927039
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1351369927039
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1351369927039
stopped,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1351369927039
stopped,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1351369927039
stopped,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1351369927039
stopped,bundle,com.altera.sbtgui.flash.plugin,11.1.0.259,"com.altera.sbtgui.flash.plugin",1351369927039
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1351369963358
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1351369963360
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1351369963361
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1351369963362
started,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1351369963362
started,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1351369963363
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1351369963380
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1351369963388
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1351369963389
started,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1351369963389
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1351369963390
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1351369963391
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1351369963392
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1351369963393
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1351369963393
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1351369963394
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1351369963395
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1351369963396
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1351369963397
