what,kind,bundleId,bundleVersion,description,time
started,bundle,org.tigris.subversion.clientadapter.javahl,1.7.6,"org.tigris.subversion.clientadapter.javahl",1351352752616
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1351352753176
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1351352756990
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351352757554
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351352757584
started,bundle,com.altera.sbtgui.core,11.1.0.259,"com.altera.sbtgui.core",1351352758718
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351352772109
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1351352820337
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1351352824188
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351352893691
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351352895350
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1351352895380
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351352895500
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1351352895510
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1351352895510
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351352897700
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351352899420
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1351352899420
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1351352899420
started,bundle,com.altera.sbtgui.ui,11.1.0.259,"com.altera.sbtgui.ui",1351352940969
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1351352941139
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1351352941580
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351352943490
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353043153
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1351353112822
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353113102
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353172336
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351353178058
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351353178228
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1351353181878
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1351353182578
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1351353182608
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1351353184129
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353184399
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353191370
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353242328
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353247692
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353249395
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353304247
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1351353314410
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353314440
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353315880
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1351353316140
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1351353316150
error,log,,,"Project soft_v03 does not exist. Please check that your launch configuration specifies a valid project in your workspace.",1351353316210
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353316290
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353317801
started,bundle,com.altera.debug.cdi.gdb.plugin,11.1.0.259,"com.altera.debug.cdi.gdb.plugin",1351353326212
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353326332
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353360467
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353362827
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353364948
error,log,,,"The system console model is invalid. Cannot launch.",1351353381110
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353381120
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353384901
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1351353397633
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353397913
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353406404
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353430418
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353433848
error,log,,,"The system console model is invalid. Cannot launch.",1351353442230
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353442240
error,log,,,"The system console model is invalid. Cannot launch.",1351353444570
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353523973
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353533605
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353557908
opened,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351353561530
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1351353561920
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1351353561950
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351353566421
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351353570994
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x410f8, --reset-target, /cygdrive/c/Users/Alberto/PartialDischarge/altera/FinalNiosUART_3/software/soft_v04/soft_v04.elf] return code: 4, 'other error'",1351353587499
error,log,,,"Downloading ELF Process failed",1351353587499
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353587509
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353590129
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x410f8, --reset-target, /cygdrive/c/Users/Alberto/PartialDischarge/altera/FinalNiosUART_3/software/soft_v04/soft_v04.elf] return code: 128",1351353594002
error,log,,,"Downloading ELF Process failed",1351353594002
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353594012
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353595492
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353596382
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353597662
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353597932
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1351353598262
stopped,bundle,com.altera.debug.cdi.gdb.plugin,11.1.0.259,"com.altera.debug.cdi.gdb.plugin",1351353598262
stopped,bundle,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch",1351353598262
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1351353598262
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1351353598282
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.search",1351353598302
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1351353598302
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1351353598622
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1351353616418
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1351353616418
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1351353616418
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1351353616418
started,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1351353616418
started,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1351353616418
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1351353616418
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1351353616428
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1351353616428
started,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1351353616428
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1351353616428
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1351353616428
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1351353616428
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1351353616428
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1351353616428
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1351353616428
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1351353616428
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1351353616428
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1351353616428
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1351353616438
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1351353616438
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1351353616438
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1351353616438
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1351353616438
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1351353616438
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1351353616438
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1351353616438
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1351353616438
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1351353616438
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1351353616438
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1351353616438
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1351353616438
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1351353616438
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1351353616448
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1351353616448
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1351353616448
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1351353616448
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1351353616448
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1351353616448
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1351353616448
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1351353616448
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1351353616448
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1351353616448
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1351353616448
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1351353616448
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1351353616458
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1351353616458
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1351353616458
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1351353616458
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1351353616458
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1351353616458
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1351353616458
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1351353616458
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1351353616458
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1351353616458
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1351353616458
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1351353616458
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1351353616458
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1351353616468
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1351353616468
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1351353616468
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1351353616468
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1351353616468
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1351353616468
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1351353616468
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1351353616468
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1351353616468
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1351353616468
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1351353616468
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1351353616468
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1351353616478
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1351353616478
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1351353616478
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1351353616478
started,bundle,com.altera.sbtgui.integration,11.1.0.259,"com.altera.sbtgui.integration",1351353616478
started,bundle,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch",1351353616478
started,bundle,com.altera.sbtgui.project,11.1.0.259,"com.altera.sbtgui.project",1351353616478
started,bundle,com.altera.systemconsole,11.1.0.259,"com.altera.systemconsole",1351353616478
started,bundle,com.altera.utilities,11.1.0.259,"com.altera.utilities",1351353616478
started,bundle,com.collabnet.subversion.merge,3.0.10,"com.collabnet.subversion.merge",1351353616478
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1351353616478
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1351353616478
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1351353616478
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1351353616488
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1351353616488
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1351353616488
started,bundle,org.tigris.subversion.clientadapter,1.8.3,"org.tigris.subversion.clientadapter",1351353616488
started,bundle,org.tigris.subversion.subclipse.core,1.8.16,"org.tigris.subversion.subclipse.core",1351353616488
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1351353616488
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.1.0,"org.tigris.subversion.subclipse.tools.usage",1351353616488
started,bundle,org.tigris.subversion.subclipse.ui,1.8.15,"org.tigris.subversion.subclipse.ui",1351353616488
os,sysinfo,,,"win32",1351353616498
arch,sysinfo,,,"x86",1351353616498
ws,sysinfo,,,"win32",1351353616498
locale,sysinfo,,,"es_ES",1351353616498
processors,sysinfo,,,"8",1351353616498
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1351353616498
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1351353616498
java.specification.name,sysinfo,,,"Java Platform API Specification",1351353616498
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1351353616498
java.specification.version,sysinfo,,,"1.6",1351353616498
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1351353616498
java.version,sysinfo,,,"1.6.0_23",1351353616498
java.vm.info,sysinfo,,,"mixed mode",1351353616498
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1351353616498
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1351353616498
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1351353616498
java.vm.specification.version,sysinfo,,,"1.0",1351353616498
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1351353616498
java.vm.version,sysinfo,,,"19.0-b09",1351353616498
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1351353617718
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1351353617788
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1351353617788
started,bundle,com.altera.sbtgui.core,11.1.0.259,"com.altera.sbtgui.core",1351353617798
opened,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351353624409
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1351353624789
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1351353624799
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1351353624799
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1351353624799
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1351353624819
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x410f8, --reset-target, /cygdrive/c/Users/Alberto/PartialDischarge/altera/FinalNiosUART_3/software/soft_v04/soft_v04.elf] return code: 4, 'other error'",1351353635365
error,log,,,"Downloading ELF Process failed",1351353635365
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353635395
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353646317
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1351353649237
started,bundle,com.altera.debug.cdi.gdb.plugin,11.1.0.259,"com.altera.debug.cdi.gdb.plugin",1351353656068
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353656188
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353670062
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353676222
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351353676442
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351353677042
activated,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1351353677072
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351353831731
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351354336685
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351354413637
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351354415367
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351354575034
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351354581145
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351354584046
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351354586286
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351354761074
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1351354767465
started,bundle,org.eclipse.equinox.p2.ui,2.0.0.v20100518,"org.eclipse.equinox.p2.ui",1351354767485
