what,kind,bundleId,bundleVersion,description,time
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351376843489
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351376848552
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351376857405
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351376874542
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351376879037
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351376880083
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351376889669
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351376896479
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351376906639
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351376962031
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351376992479
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351377200232
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351377202614
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351377208056
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351377216149
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351377217211
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351377226290
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351377231709
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351377240496
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351377256199
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351377458018
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351377458031
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351377493669
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351377494563
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351377505110
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351377510333
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351377518912
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351377660949
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351377742221
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351377743323
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351377747740
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351377750478
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351377752113
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351377757200
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351377757748
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351377760951
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351377762301
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351377766796
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351377770220
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351377774669
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351377778832
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351377789038
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351377800024
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1351377821914
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351377834693
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351377836019
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351377840279
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351377841643
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1351377843928
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351377858183
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351377905511
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351377924055
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351378002295
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351378038052
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351378039907
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351378044956
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351378047092
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351378055958
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351378057539
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351378061693
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351378063435
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351378080693
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351378081924
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351378086513
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351378088955
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351378157317
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351378189864
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351378198469
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351378199212
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351378209142
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351378209936
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351378214093
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351378214109
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351378378846
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351378397607
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351378397717
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351378398828
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351378408743
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351378413725
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351378422332
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351378450909
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351378455252
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351378456571
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351378466171
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351378471296
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351378479897
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351378540526
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351378548269
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351378549347
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351378558651
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351378563749
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351378572342
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351378593997
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351378600742
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351378601891
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351378611393
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351378616458
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351378625042
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351379044870
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351379048340
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351379049601
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351379059967
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351379064201
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351379072863
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351379114014
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351379133813
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351379134907
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351379144087
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351379149112
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351379157678
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351379230315
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351379233677
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351379234923
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351379244795
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351379250100
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351379258456
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351379309412
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351379315333
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351379316522
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351379326305
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351379331280
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351379339842
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351379414532
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351379417549
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351379418363
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351379427475
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351379431670
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351379440304
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351379473418
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351379479212
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351379479996
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351379490615
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351379495671
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351379504330
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351379526187
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351379529251
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351379530267
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351379540000
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351379545053
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351379553671
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351379585933
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351379589757
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351379590844
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351379600591
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351379605705
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351379614623
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351379626820
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351379629476
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351379630835
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351379639754
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351379644888
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351379653436
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351379684338
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351379694276
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351379695482
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351379704869
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351379711295
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351379719817
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351379736963
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351379740022
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351379741323
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351379750412
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351379755508
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351379764113
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351379803500
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351379822277
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351379832055
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351379858940
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351379860090
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351379869861
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351379875179
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351379883822
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351379897116
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351379901396
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351379902620
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351379911759
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351379916837
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351379925072
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351379934485
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351379941944
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351379941957
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351379950414
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351379951450
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351379961330
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351379965319
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351379970823
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351379986047
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351379996291
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351380013821
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351380016758
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351380067451
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351380090421
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351380091483
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351380098886
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351380100616
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351380105726
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351380105728
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351380114225
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351380145458
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351380151852
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351380152818
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351380162249
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351380167274
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351380175889
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351380185790
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351380214839
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351380311287
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351380341047
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351380356533
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351380359132
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351380360593
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351380370783
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351380375882
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351380384405
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351380405940
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351380415108
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351380415986
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351380425801
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1351380431706
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351380440649
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351380561484
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351380600612
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351380668192
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351380669821
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351380955990
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1351380957687
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351380959621
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1351393163780
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1351393163854
